code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
2023C581,SAS: 레니게이드 인 런던 (Renegades),액션(2),"장편 | 일반영화 | 액션, 스릴러, 범죄 | 92분 2초 | 청소년관람불가 | 영국",해당정보없음,2022년,다니엘 지릴리,닉 모란 | 이안 오길비 | 대니 트레조,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"전직 특수 부대 소총수 '버튼'은 여러 나라에서 전쟁을 치른 후 고국으로 돌아오지만,
참혹했던 전쟁의 기억으로 끝없는 악몽에 시달리다 결국엔 공원을 전전하며 노숙생활을 한다.
그러던 어느 날, 버튼은 아버지의 친구이자 전직 특수 부대 소령 '팩'을 만난다.
참전 용사들의 상처를 치유하기 위해 모임을 만들어 적극적으로 돕던 팩은 버튼을 보자마자 그에게 흔쾌히 방을 내어준다.
모임이 끝난 뒤, 딸을 도와주러 가야 한다며 사라진 그는 의문의 갱들에게 살해당한 채 주검으로 발견되는데..."
20190525,SAS 미 대사 구출작전 (Mercenaries),액션,장편 | 일반영화 | 액션 | 92분 54초 | 영국,해당정보없음,2011년,,,https://www.kobis.or.kr/common/mast/movie/2019/11/thumb_x192/thn_438f4040e0694aab98b44710e36c0578.jpg,전직 영국 특수부대 SAS 출신의 용병 앤디. 쿠데타를 일으킨 올로단이 미국 대사를 인질로 납치한다. 앤디와 그의 팀은 올로단의 본부에 잠입해 미국 대사 구출 작전을 시작한다. 안전지대까진 40km! 수많은 적들의 강력한 공격 속에서 앤디는 어떻게든 작전을 성공해야만 한다.
20183108,SuperDesign (수퍼디자인),다큐멘터리,장편 | 일반영화 | 다큐멘터리 | 63분 0초 | 이탈리아,해당정보없음,2017년,프란체스카 몰테니,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,1960년대 중반은 개혁의 필요성이 서구 세계 곳곳에 퍼져 삶의 모든 면에 만연해 있는 혁명적인 시기를 상징했다. 몇몇 아름다운 기록물들은 그 시대의 분위기를 재창조한다. 예술적으로도 '긍정적 난기류'의 시대였다. SuperDesign은 이탈리아 급진 운동의 19명의 참가자들에 대한 영화이다.
