code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20142322,가자! 장미여관으로 3 - 방황,멜로/로맨스,장편 | 일반영화 | 멜로/로맨스 | 85분 5초 | 청소년관람불가 | 한국,2014-10-08,2014년,김봉은,,https://www.kobis.or.kr/common/mast/movie/2014/09/thumb_x192/thn_cdfceccbfe9744568e75937e410f8fe2.jpg,"너와 나만 아는 비밀스런 그 곳, 장미여관…
바람기 많은 찬호(이종준)는 다른 여자와 달리 자신에게 육체적인 관계를 허락하지 않는 재희(서연주)에게 집착하게 된다. 어떤 수법을 사용해도 절대 넘어가지 않는 그녀 때문에 늘 애만 태우는 찬호. 그러던 어느 날, 재희는 찬호에게 잠자리를 허락하며 첫 경험을 가지게 되지만 생각했던 것과는 달리 육체적인 아픔과 고통만 느꼈을 뿐 혼란스럽기만 하다. 그런 틈에 찬호가 다른 여자와 바람을 피우고 있다는 사실을 친구에게 전해 듣고는 복수를 결심하게 되는데 … …"
20130662,"가자, 장미여관으로",멜로/로맨스(1),"장편 | 일반영화 | 멜로/로맨스, 드라마 | 87분 47초 | 청소년관람불가 | 한국",2013-08-14,2013년,신정균,성은채 | 장성원 | 여민정,https://www.kobis.or.kr/common/mast/movie/2013/07/thumb_x192/thn_1a8fa617c77b4713beb9cf5a2b65d3b8.jpg,"은밀한 비밀을 거래하는 그 곳...장미여관

사귄 지 6개월 된 여자친구 민애와 아직까지 육체적인 관계를 가져본 적 없는 성수는 그녀와의 만남이 늘 흥분된다. 그러던 어느 날, 민애를 설득해 장미여관으로 끌어들이는데 성공한 성수. 샤워를 하기 위해 들어간 욕실에서 작은 구멍을 발견하게 되고 그 구멍을 통해 옆방을 우연히 엿보게 되고, 거기서 남녀의 성행위 장면을 목격하게 된다. 호기심이 발동한 성수는 더욱 숨죽여 그 장면을 엿보던 중 여자 연예인 사라가 거물급 정치인에게 성 상납을 하는 현장임을 알고 충격을 받게 되는데..."
20195920,가장 보통의 연애 (Crazy Romance),멜로/로맨스(1),"장편 | 일반영화 | 멜로/로맨스, 코미디 | 109분 36초 | 15세이상관람가 | 한국",2019-10-02,2019년,김한결,,https://www.kobis.or.kr/common/mast/movie/2019/09/thumb_x192/thn_df97d5bef50a4211808f2d552007856b.jpg,"헤어진 여친에 상처받은 ‘재훈’(김래원).
여느 때처럼 숙취로 시작한 아침,
모르는 번호의 누군가와 밤새 2시간이나 통화한 기록을 발견하게 되고
그 상대가 바로! 통성명한 지 24시간도 채 되지 않은 직장 동료 ‘선영’임을 알게 된다.

남친과 뒤끝 있는 이별 중인 ‘선영’(공효진).
새로운 회사로 출근한 첫날, 할말 못할 말 쏟아내며 남친과 헤어지던 현장에
하필이면! 같은 직장의 ‘재훈’이 있던 것을 알게 된다.

만난 지 하루만에 일보다 서로의 연애사를 더 잘 알게 된 두 사람.
하지만 미묘한 긴장과 어색함도 잠시
‘한심하다’, ‘어이없다’ 부딪히면서도 마음이 쓰이는 건 왜 그럴까?"
20227751,가재가 노래하는 곳 (Where the Crawdads Sing),드라마,장편 | 일반영화 | 드라마 | 125분 14초 | 15세이상관람가 | 미국,2022-11-02,2021년,올리비아 뉴먼,데이지 에드가 존스 | 테일러 존 스미스 | 해리스 딕킨슨 | 데이빗 스트라탄 | 가렛 딜라헌트,https://www.kobis.or.kr/common/mast/movie/2022/10/thumb_x192/thn_6b2aa84c85c0452883aac3d422dca133.jpg,"습지 소녀로 불리는 한 여자, 살인사건의 유력한 용의자로 지목되다.

어렸을 때 가족에게 버림받고 자연만이 유일한 친구였던 카야.
그녀가 세상과 단절된 채 성장하는 가운데, 테이트가 그녀의 마음을 두드린다.
하지만 그가 떠난 뒤 밀려오는 외로움 속, 체이스가 그녀에게 적극적인 고백을 하고
마음이 흔들리기 시작한다.
그러던 어느 날, 체이스는 습지에서 추락사로 싸늘한 시체로 발견되고
카야는 유력한 용의자가 되어 법정에 서게 되는데…

그녀의 비밀이 숨겨져 있는
가재가 노래하는 곳."
20180303,가정교사:만져주기 (Onnakateikyoushi-Dokuyano gangu),멜로/로맨스(1),"장편 | 일반영화 | 멜로/로맨스, 드라마 | 61분 41초 | 청소년관람불가 | 일본",2018-08-27,2018년,토모마츠 나오유키,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"학교를 중퇴하고 집에서 대입시험을 준비하는 아들 세이지에게 과도한 간섭을 하는 후미. 그녀의 지나친 간섭으로 세이지는 점차 위축되어가고, 어린 시절 비슷한 아픔을 겪었던 가정교사 치에코. 세이지의 자립심을 키워주기 위한 그녀의 유혹이 시작된다."
20184897,가정부 길들이기,멜로/로맨스,장편 | 일반영화 | 멜로/로맨스 | 73분 0초 | 청소년관람불가 | 한국,2018-12-26,2018년,한동호,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"일본 생활에 외로움을 느낀 정수와 재민
두 사람은 진지한 대화 끝에 함께 살기로 결정한다.
함께 살게 된 두 사람은 구인구직란을 살펴보며 집안 청소와 가사 일을 도맡아 줄 출장 가사도우미를 부르게 된다.
애띤 모습의 젊은 가사도우미(시라사키 유즈)와 육덕진 몸매와 미모를 갖춘 (카즈키 사쿠라)중년 아줌마 가사도우미의 등장으로
뼛속 깊이 숨어 있던 정수와 재민의 성적본능이 되 살아 나게 되고.....
가사도우미들로 인하여 급기야 두 남자의 우정은 어느새 온데간데없이 사라지게 되고.....
정수와 재민 가사도우미 시라사키 유즈, 카즈키 사쿠라 네 남녀의 엽기적인 동거생활이 시작된다."
20194973,가정부 길들이기 무삭제판,드라마(1),"장편 | 일반영화 | 드라마, 멜로/로맨스 | 92분 10초 | 청소년관람불가 | 한국",2019-09-10,2018년,한동호,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"""일본 생활에 외로움을 느낀 정수와 재민
두 사람은 진지한 대화 끝에 함께 살기로 결정한다.
함께 살게 된 두 사람은 구인구직란을 살펴보며 집안 청소와 가사 일을 도맡아 줄 출장 가사도우미를 부르게 된다.
애띤 모습의 젊은 가사도우미(시라사키 유즈)와 육덕진 몸매와 미모를 갖춘 (카즈키 사쿠라)중년 아줌마 가사도우미의 등장으로 뼛속 깊이 숨어 있던 정수와 재민의 성적본능이 되 살아 나게 되고.....
가사도우미들로 인하여 급기야 두 남자의 우정은 어느새 온데간데없이 사라지게 되고.....
정수와 재민 가사도우미 시라사키 유즈, 카즈키 사쿠라 네 남녀의 엽기적인 동거생활이 시작된다. """
20215925,가정부의 유혹,드라마,장편 | 일반영화 | 드라마 | 71분 26초 | 청소년관람불가 | 한국,2021-02-04,2020년,최성은,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"민우는 사채이자 못 받아서 담보로 잡아두고 있는 시원을 성적으로 학대한다.
민우의 행동을 알게 된 민석은 시원을 측은하게 생각해서 시원을 보내주라고 민우를 설득한다.
한편 시원은 민우에 대한 복수를 결심하고, 민석을 속여서 혈관 확장제를 구해서 음료에 몰래 탄 후 민우에게 먹인다. 음료를 먹은 민우는 몸이 달아올라 시원과 섹스를 하게 되고 복상사로 죽는다.
시원이 민우의 집에서 떠나는 날. 민석이 시원에게 계획적으로 민우를 죽인걸 알고 있었다고 밝힌다. 시원은 민석의 입을 막기 위해 민석을 유혹해서 섹스를 한다."
20193391,가족 연애사,멜로/로맨스(1),"장편 | 일반영화 | 멜로/로맨스, 드라마 | 64분 0초 | 청소년관람불가 | 한국",2019-12-27,2019년,윤준세,태율(창섭),https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"젊고 섹시한 연수와 재혼을 하게 된 창섭은 그녀를 집에 초대해 두 아들 성진과 성찬에게 소개를 시켜주는데, 크게 반기는 성찬과 달리 둘째 아들 성진은 왠지 씁쓸한 표정으로 일관한다. 사실 그녀를 짝사랑 해왔던 성진은 괴로워 하다 홧김에 후배 지혜와 격렬한 섹스를 벌이는데, 한편, 오랜 유학생활을 마치고 돌아온 성찬에게 성진은 자신의 여자친구라며 지혜를 소개하는데, 그녀는 다름아닌 자신의 유학시절 사귀었던 그녀. 4가족의 야릇하고 복잡한 관계가 펼쳐진다"
20217708,"가족은 괴로워3: 아내여 장미처럼 (What a Wonderful Family! 3: My Wife, My Life)",드라마,장편 | 예술영화 | 드라마 | 123분 12초 | 전체관람가 | 일본,2021-08-18,2018년,야마다 요지,하시즈메 이사오 | 요시유키 카즈코 | 니시무라 마사히코 | 나츠카와 유이 | 나카지마 토모코 | 츠마부키 사토시 | 아오이 유우,https://www.kobis.or.kr/common/mast/movie/2021/04/thumb_x192/thn_bbf6eae7afe24b9ca0f448813e73f1ee.jpg,"히라다 가에 도둑이 들어 장남 코노스케의 아내 후미에가 몰래 모아둔 비상금이 사라졌다.
자신의 몸은 걱정해주지 않고 비상금을 모으고 있던 것에 화를 내는 코노스케에게 후미에는 불만이 폭발하여 집을 나가 버린다.
집안일을 담당하던 그녀가 사라지자, 어머니 토미코도 몸이 좋지 않아 아버지 슈조가 청소, 빨래와 밥을 하게 된다.
하지만 익숙하지 않은 집안일에 고생을 하는데..."
20128694,가족의 나라 (Our Homeland),드라마,장편 | 예술영화 | 드라마 | 100분 0초 | 12세이상관람가 | 일본,2013-03-07,2012년,양영희,아라타 | 안도 사쿠라 | 양익준,https://www.kobis.or.kr/common/mast/movie/2013/02/thumb_x192/thn_492a0ba88eba479f8e4071eb15954173.jpg,"오빠가 집으로 보내졌다, 25년 만에.
3개월이라는 시간, 감시자와 함께.
우리 가족의 ‘조국’ 북으로부터..
나는 말했다. “당신도, 당신의 나라도 싫다..”
감시자가 말했다. “그 나라에서 네 오빠도, 나도 죽을 때까지 살아야 한다”
오빠가 말했다. “너는 여행하며 많은 것을 보고, 하고 싶은 일을 하며 살아라”
한 번도 가본적 없는 조국. 그럼에도 그곳엔 소중한 내 가족이 있다."
20210788,가족의 색깔 (Our Departures),드라마,장편 | 예술영화 | 드라마 | 120분 48초 | 전체관람가 | 일본,2021-10-27,2018년,요시다 야스히로,쿠니무라 준(세츠오) | 아리무라 카스미(아키라),https://www.kobis.or.kr/common/mast/movie/2021/10/thumb_x192/thn_65441c3f61f64ffe84298fde769d3b38.jpg,"남편 ‘슈헤이’가 갑작스레 세상을 떠나고 그의 아들 ‘슌야’와 단둘이 남게 된 ‘아키라’는
오랜 시간 왕래가 끊긴 슈헤이의 아버지 ‘세츠오’를 찾아간다.
세 사람은 어색한 동거를 시작하고, 아키라는 철도를 좋아하는 슌야를 위해 기관사가 되기로 결심하는데···

우리는 진짜 가족이 될 수 있을까?"
20060123,가족의 탄생 (Family Ties),드라마,장편 | 예술영화 | 드라마 | 113분 0초 | 15세관람가 | 한국,2006-05-18,2006년,김태용,,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/11/thumb_x192/thn_mov_20060123_32459.jpg,"누가 보면 연인 사이라 오해할 만큼 다정한, 친구 같고 애인 같은 남매 미라(문소리)와 형철(엄태웅). 인생이 자유로운 형철은 5년 동안 소식 없다 불현듯 누나 미라를 찾아온다. 인생이 조금은 흐릿한 20살 연상녀인 무신(고두심)과 함께……똑 부러지는 인생을 꿈꾸던 미라는 사랑하는 동생 형철 그리고 동생이 사랑하는 여인 무신과의 아슬아슬, 어색한 동거를 시작하는데……

한편, 리얼리스트 선경(공효진)은 로맨티스트 엄마 매자(김혜옥)때문에 인생이 조용할 날이 없다. ‘사랑’이라면 만사 오케이인 엄마의 뒤치다꺼리하다 보니 이리저리 치인 기억에 ‘사랑’이 마냥 좋지만은 않은 선경. 남자친구 준호(류승범)와의 애정전선에 낀 먹구름도 맑게 개일 기미를 보이지 않는다. 딸의 연애가 위태위태한데 매자는 왜 또 선경을 찾으시는지……

그리고 그 놈의 ‘사랑’ 때문에 인생이 편할 날 없는 경석(봉태규)과 채현(정유미)이 있다. 얼굴도 예쁘고 맘도 예쁜 채현이 넘치는 사랑을 주위 사람들에게 너무 나누어주다 보니 정작 남자친구는 애정결핍증에 걸리고 만 기구한 커플이다. 이건 아니다 싶은 경석. 참고 참다 둘 사이에 강수를 놓기로 하는데……과연 채현이 그 수에 걸려들까?

하루가 멀다 하고 웬~수처럼 으르렁대는 이들…… 사랑만으로도 복잡한데 이 7명은 여기저기서 또 엉뚱한 스캔들로 인생 들썩이기 일쑤다. 어쩌다 저렇게 엮이는지, 살짝 피곤해지려고 할 때. 꿈에도 생각지 못한 하나의 비밀이 이들에게 다가온다.

사랑에, 스캔들에, 바람 잘 날 없는 이들 과연 찬란한 행복이 탄생할 수 있을까?"
20199061,가족이 되기까지 (In Safe Hands),가족(1),"장편 | 예술영화 | 가족, 드라마 | 109분 46초 | 12세이상관람가 | 프랑스",2019-11-01,2018년,잔 에리,상드린느 키버랭(카린) | 질 를르슈(장) | 엘로디 부셰(알리스),https://www.kobis.or.kr/common/mast/movie/2019/10/thumb_x192/thn_2dcf3c7afedd470eb83dc661b4afe738.jpg,"세상에 나온 지 이틀 만에 엄마와 이별한 아기, ‘테오’

‘테오’는 위탁보호사 ‘장’의 손에 잠시 맡겨지고,

그 사이 사회복지센터와 입양기관 담당자들은 ‘테오‘를 받아줄 가족을 찾는데……

과연 ‘테오’는 자신을 사랑해줄 가족을 만나 행복해질 수 있을까?"
