code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20228613,FBI: 마약전쟁 (Gasoline Alley),액션(1),"장편 | 일반영화 | 액션, 스릴러 | 97분 30초 | 15세이상관람가 | 미국",2023-01-12,2022년,,브루스 윌리스 | 루크 윌슨 | 데본 사와,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"타투이스트 지미 제인은 자신의 가게 라이터가 살인사건 현장에서 발견되며 용의자로 지목된다. 사건을 맡은 형사 프리먼과 바가스는 사건 피해자 중 한 여자인 ‘스타’를 마지막으로 마주친 지미를 찾아와 추궁한다. 한편, 누명을 벗으려는 지미가 사건을 파헤치자 목숨을 위협하는 누군가가 나타난다. 이를 계기로 용의선상에서 벗어나 형사들과 협력하는 지미는 사건의 진실과 충격적 배후에 대해 알게 되는데…"
20225779,F1: 분노의 질주 (Furious One),범죄(2),"장편 | 일반영화 | 범죄, 액션, 코미디 | 98분 44초 | 미국",해당정보없음,2021년,니콜라이 불리긴,파벨 프릴루치니(이고르) | 다리나 엘빈(메이) | 아그니아 딧콥스키테(조이) | 예브게니 스티치킨(블라드),https://www.kobis.or.kr/common/mast/movie/2022/06/thumb_x192/thn_1011192ea6994d5b85f0ff376e97c8f6.jpg,"탈옥에 성공한 레벨이 다른 악동 ‘이고르’.
FLEX한 삶을 살고 싶어서 ‘원샷 원킬’ 마약 범죄에 뛰어든다!

그런데 러시아 연방보안국이 예의주시하고 있다는
사실을 미처 계산하지 못한 천하의 ‘이고르’!

그렇지만 당황도 잠시, FLEX한 삶을 포기하지 못한
‘이고르’는 의미심장한 미소와 함께
죽음의 질주를 벌이는데…

FLEX한 삶을 위한 죽음의 질주! 아드레날린 폭발 쇼!"
20225695,FBI 덴저러스 (Dangerous),액션,장편 | 일반영화 | 액션 | 99분 2초 | 미국,해당정보없음,2021년,데이빗 해클,스콧 이스트우드 | 케빈 두런드,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,소시오패스 D는 형제의 죽음 뒤에 감춰진 미스터리를 조사하기 위해 외딴 섬으로 떠난다. 그곳에서 그는 형제와 섬의 비밀을 파헤치며 예상치 못한 사람들의 습격으로 목숨을 부지하기 위한 싸움을 시작하는데...
20224151,FBI 데스트랩 (Midnight in the Switchgrass),스릴러,장편 | 일반영화 | 스릴러 | 98분 44초 | 15세이상관람가 | 미국,2022-03-30,2021년,,메간 폭스 | 브루스 윌리스,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"플로리다 펜사콜라에서 미해결 사건으로 남은 줄로만 알았던 살인 사건이 다시 수면 위로 떠오르자 플로리다 경찰이 수사에 나선다. 한편, 오랫동안 미성년자 소녀들을 노리는 인신매매범을 쫓던 FBI 요원 칼과 롬바르도는 펜사콜라 사건 소식을 듣고 묘한 연관성을 느껴 플로리다 경찰인 바이런과 협조하에 사건을 조사한다. 범인을 잡기 위해 롬바르도는 다시 한번 위험천만한 덫을 놓기로 하고, 범인과 약속을 잡지만 오히려 자신이 덫에 걸리고 마는데…"
20210168,F20 (F20),스릴러,장편 | 일반영화 | 스릴러 | 104분 23초 | 15세이상관람가 | 한국,2021-10-06,2021년,홍은미,장영남(애란) | 김정영(경화),https://www.kobis.or.kr/common/mast/movie/2021/08/thumb_x192/thn_c32aa806e0bd414392bbf2c09335dc34.jpg,"나의 삶은 모든 것이 완벽했다

어디에 내놔도 자랑스러운 아들을 둔 엄마 ‘애란’은
군 생활을 떠났던 아들 ‘도훈’에게
조현병이 발병했다는 충격적인 소식을 듣게 된다.

완벽했던 자신의 일상을 빼앗길까 두려운 ‘애란’은
아들의 병을 숨긴 채 살아가기로 결심하고

그러나, 순조로울 것만 같았던 그녀의 삶에
유일한 비밀을 알고 있는 ‘경화’가 나타나자
‘애란’의 불안은 점점 광기로 변해가는데…

2021년, 가장 날카롭고 충격적인 영화가 온다!"
20179342,Fairytale in Life -inspired by DISNEY- (Fairytale in Life -inspired by DISNEY-),드라마(1),"장편 | 독립영화 | 드라마, 뮤지컬 | 42분 0초 | 한국",해당정보없음,2017년,킴닥스,,https://www.kobis.or.kr/common/mast/movie/2020/08/thumb_x192/thn_dd8788f93b5a4e1ca8877419edfbf704.jpg,"유튜브에서 시작된 10편의 영상이 최초의 웹 무비(web-movie)로 탄생하다. ""꿈을 꾸는 사람은 동화를 만날 거예요"" 주인공 '다은'은 대학 4학년 마지막 전공 시험을 앞두고 학교로 향한다. '다은'은 지하철에서도 정신없이 시험공부를 하다가 문득 숨가쁘게 지나온 지난 4년에 허탈함과 답답함을 느낀다. 일상에 균열이 생긴 그 순간, 지하철에 가득 차 있던 사람들은 온데간데없고 옆 칸에서는 노랫소리가 흘러나온다. '다은'은 무언가에 이끌려 문을 열고, 그 너머로 상상 속에만 있던 동화 속 세계가 펼쳐진다. 늘 타던 평범한 지하철 속 펼쳐진 신비로운 광경에 자유로움을 만끽하던 순간, '다은'은 그 기분이 언젠가 느껴본 것임을 자각하게 되고 잊고 있던 기억을 떠올리게 되는데...
""당신의 삶 속, 잃어버린 동화를 찾아줄게요"""
