code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20224864,V/H/S/94 : 파멸을 부르는 비디오 (V/H/S/94),공포(호러)(1),"장편 | 일반영화 | 공포(호러), 액션 | 103분 0초 | 미국",해당정보없음,2021년,,크리스티안 포텐자(제프),https://www.kobis.or.kr/common/mast/movie/2022/04/thumb_x192/thn_7aeac96e12064418a6253cb28721b308.jpg,S.W.A.T.팀이 입수한 불길한 VHS 테이프. 이에 대해 조사하고 악몽 같은 음모를 밝혀내는 중에 사전에 녹화 자료를 가지고 있는 불길한 사이비 종교 집단을 발견한다. 그리고 참혹하게 이어지는 저주받은 비디오 테이프의 시작을 알린다.
20226130,VR 파이터 (VR Fighter),SF(1),"장편 | 예술영화 | SF, 액션 | 82분 25초 | 15세이상관람가 | 중국",해당정보없음,2021년,,,https://www.kobis.or.kr/common/mast/movie/2022/07/thumb_x192/thn_1f2210905b2a4200a681024c08463115.jpg,"A급 경호원 ‘롱웨이’는 아내의 비극적인 죽음 이후
홍콩을 떠나 미국 차이나타운에서 수리공으로 일하던 중,
우연히 ‘블랙록 과학기술 센터’에서 일하는 ‘에이미’를 위기에서 구하고
최첨단 기술로 탄생시킨 외골격 로봇 ‘파워’의 파일럿으로 일할 것을 제안받는다.
훈련 도중, ‘파워’를 악용하려는 수수께끼의 무장세력은
연구소를 습격하고 연구진을 인질로 삼아 위협하는데…

‘파워’의 코어 데이터를 지키고 연구원들을 구해내기 위한
그의 외롭고도 필사적인 전투가 시작된다!"
