code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20188362,더 프린세스 : 도둑맞은 공주 (The Stolen Princess),애니메이션(1),"장편 | 일반영화 | 애니메이션, 판타지 | 88분 2초 | 전체관람가 | 우크라이나",2020-08-12,2018년,올레말라므,사문영(밀라) | 남도형(루슬란) | 서반석(레스터) | 홍진욱(체르노머) | 이창민(핀) | 허성재(필라프),https://www.kobis.or.kr/common/mast/movie/2020/07/thumb_x192/thn_d6a49b04903d477b941ead366b0b68f9.jpg,"어둠을 물리칠 판타지 애니메이션 대작!
어둠보다 강한 마법과 사랑이 온다!

재미없고 지루한 건 딱 질색인 말괄량이 밀라 공주.
호시탐탐 모험을 꿈꾸다 드디어 지루하기 짝이 없는 성을 가출하는데 성공!
하지만 금세 악당들에게 쫓기게 되고
얼떨결에 기사인 척하는 거리의 삼류배우, 루슬란을 만나 둘은 사랑에 빠진다.
그러나 키스의 순간, 사악한 마법사 체르노머가 회오리 돌풍을 일으켜
공주를 머나먼 마법의 나라로 납치해 가는데. . .
체르노머는 사랑에 빠진 공주의 '마음'을 빼앗아 세상을 지배하려고 한다.
신비하고도 위험한 마법의 나라로 공주를 찾아 나선
짝퉁기사 루슬란과 천방지축 밀라 공주의 운명은 과연?"
20205385,단추 (Button),드라마,장편 | 독립영화 | 드라마 | 55분 0초 | 한국,해당정보없음,2019년,유연수,,https://www.kobis.or.kr/common/mast/movie/2020/09/thumb_x192/thn_7180b8fbd2874a21bd280ddb9eb0e47c.jpg,"<나는 두드린다>, <기대어 앉다>, <화장실 소녀>, <나를 들키고 싶다>, <엘리스> 5편으로 구성된 옴니버스영화로 아이들의 이야기를 사춘기라는 한 가지 주제로 만든 성장 영화"
20200153,데드 어게인 (Dead Again),코미디(2),"장편 | 일반영화 | 코미디, 공포(호러), SF | 75분 7초 | 영국",해당정보없음,2019년,,,https://www.kobis.or.kr/common/mast/movie/2020/10/thumb_x192/thn_258269c4d2cf4113827c3bfdd06e4130.png,범죄가 존재하지 않는 시골 마을에서 근무하고 있는 쿠퍼 경장은 은퇴를 계획하고 있다. 그는 경찰학교에서 갓 나온 젊은 브로디를 후임으로 받는다. 둘은 마을을 정찰하다가 마을의 이상징후를 발견하고 이상하게 변한 사람들을 목격하게 된다. 조용한 마을은 혼란에 빠진다. 바이러스에 감염된 사람들을 피해 이동하던 중 건물에 갇히고 만다. 쿠퍼 경장과 브로디는 바이러스가 퍼진 마을을 지키기 위해 고군분투한다.
20207203,돈의 맛: 금지된 거래,멜로/로맨스,장편 | 일반영화 | 멜로/로맨스 | 72분 40초 | 15세이상관람가 | 한국,해당정보없음,2020년,이동현,이채담,https://www.kobis.or.kr/common/mast/movie/2020/09/thumb_x192/thn_85b9aa4011b8411fa1a338df2ecf01b0.jpg,아버지의 사채 빚 때문에 사채업자에게 이용만 당하던 여자와 이를 둘러싼 복수극을 그린 영화
20151229,더 킹 (The King),범죄(1),"장편 | 일반영화 | 범죄, 드라마 | 134분 27초 | 15세이상관람가 | 한국",2017-01-18,2016년,한재림,조인성(박태수) | 정우성(한강식) | 배성우(양동철) | 류준열(최두일) | 김의성(김응수) | 이석호(2부 검사2),https://www.kobis.or.kr/common/mast/movie/2016/12/thumb_x192/thn_e3256ff235bf48b8ae0ae5d2b1b7e77e.jpg,"대한민국의 왕은 누구인가?

무소불위 권력을 쥐고 폼 나게 살고 싶었던 태수는
우여곡절 끝에 권력의 설계자 한강식을 만나
핵심 라인을 타고 승승장구 하게 된다

정권이 교체되는 중요한 시기,
새로운 판을 짜며 기회를 노리던 이들 앞에
예상치 못한 위기가 닥치는데…

2017년, 대한민국이 속 시원하게 뒤집힌다!"
20209571,드라이브웨이 (Driveways),기타,장편 | 일반영화 | 기타 | 84분 0초 | 미국,해당정보없음,2019년,앤드류 안,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"말 없고 조용한 소년 코디는 엄마를 따라 돌아가신 이모의 집으로 오게 된다. 집을 팔기 위해 정리를 하는 동안, 코디는 옆집에 사는 퇴역 군인인 델과 가까워진다. 델은 또래 남자아이들과 잘 어울리지 못하는 코디를 따뜻하게 챙겨주고, 코디는 델에게 점점 마음을 열기 시작한다. 그렇게 두 사람은 세상에 둘도 없는 친구가 된다."
20209546,드라이 윈드 (Dry Wind),기타,장편 | 일반영화 | 기타 | 110분 0초 | 브라질,해당정보없음,2020년,,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"광산 회사의 인사과에서 일하는 산드로는 일이 끝난 후 근처 숲에서 동료 리카르도와 섹스를 즐긴다. 수영장에서 신입 사원 마이콩을 보게 된 산드로는 새로운 욕망이 꿈틀거리는 걸 느끼지만, 곧 마이콩이 리카르도와 심상치 않은 관계로 발전했다는 걸 알게 된다. 이후 산드로는 걷잡을 수 없는 집착에 빠져든다."
20209543,드라마 퀸 (The Drama Queen),기타,장편 | 일반영화 | 기타 | 91분 0초 | 베트남,해당정보없음,2020년,카이 응우옌,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"스턴트 일을 하는 두엉은 여자가 되고 싶지만, 당장 점심을 먹을 돈도 없을 만큼 가난하다. 살인을 목격한 후 범죄 조직에 쫓기게 된 두엉은 자신의 신분을 감추기 위해 결국 수술을 하게 된다. 아버지의 병원비를 위해 미인 대회에 출전한 두엉은 주변의 온갖 방해와 암살자의 위협에도 불구하고 간절한 마음을 담아 1등을 향해 나아간다."
20209537,디스클로저 (Disclosure),다큐멘터리,장편 | 일반영화 | 다큐멘터리 | 105분 0초 | 미국,해당정보없음,2020년,,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,할리우드는 트랜스 커뮤니티에 어떤 영향을 끼쳤을까. 그 빛과 그늘을 조명하는 다큐멘터리. 선도적인 트랜스 창작자와 사상가들이 진솔한 견해와 분석을 들려준다.
20209517,데이즈 (Days),기타,장편 | 일반영화 | 기타 | 127분 0초 | 대만,해당정보없음,2019년,차이 밍 량,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"강은 커다란 집에서 혼자 사는 중년의 남자다. 그는 정확한 이유를 알 수 없이 온몸이 쑤시는 고통에 시달린다. 농에게 마사지를 받은 강은 그에게 작은 뮤직박스를 선물하고, 두 사람은 서로의 외로움을 함께 나눈다."
