code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20194704,PJ 하비의 뮤직 다이어리 (A Dog Called Money),다큐멘터리(1),"장편 | 일반영화 | 다큐멘터리, 기타 | 92분 0초 | 아일랜드, 영국",해당정보없음,2019년,,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"수상 경력에 빛나는 사진작가 시머스 머피는 영화에서 획기적인 영국 뮤지션 PJ하비가 런던 레코드 스튜디오에서 촬영하고 아프가니스탄, 코소보 및 워싱턴D.C.에서 공동으로 여행하며 보인 창작의 과정을 소개한다."
20170658,PMC: 더 벙커 (Take Point),액션,장편 | 일반영화 | 액션 | 124분 56초 | 15세이상관람가 | 한국,2018-12-26,2018년,김병우,하정우(에이헵) | 이선균,https://www.kobis.or.kr/common/mast/movie/2018/12/thumb_x192/thn_c8c7e8ffbcbf4092b8d6496e5590746a.jpg,"“전쟁도 비즈니스다” 글로벌 군사기업 PMC, 미션 스타트!

글로벌 군사기업(PMC) 블랙리저드의 캡틴 에이헵(하정우)은
미국 CIA의 의뢰로 거액의 프로젝트를 맡게 된다.
그러나 작전장소인 DMZ 지하 30M 비밀벙커에는
약속된 타깃이 아닌 뜻밖의 인물, 북한 ‘킹’이 나타난다.
아시아 최고의 현상금이 걸린 킹, 그를 잡기 위해 캡틴 에이헵은 작전을 변경하고,
12인의 크루들과 함께 킹을 납치하는 데 성공한다.

하지만 또 다른 군사기업(PMC)의 기습과 미국 CIA의 폭격으로 함정에 빠져버린 에이헵과 블랙리저드팀.
결국 무너져버린 지하 비밀 벙커 안 부상을 입은 에이헵은
인질로 잡혀 있던 북한 최고의 엘리트 닥터 윤지의에게 도움을 요청하는데…

현 시각부로 작전 변경! 생존을 위한 리얼타임 액션이 시작된다!"
