code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20210707,K스쿨 (K-School),드라마(1),"장편 | 독립영화 | 드라마, 뮤지컬 | 120분 8초 | 전체관람가 | 한국",해당정보없음,2022년,박미경,남다원(수아) | 양예나(에이미) | 정세민(레이) | 전민기(테디) | 구슬이(배실장),https://www.kobis.or.kr/common/mast/movie/2023/02/thumb_x192/thn_7f6a2c25ea9443b19986ab13de9c0e52.jpg,"패션스쿨을 배경으로 밀레니얼 세대의 꿈과 사랑, 우정을 그린 뮤지컬 영화.
패션 디자인에 천부적 재능을 지녔지만, 어려운 가정형편 때문에 꿈조차 꿀 수 없었던 수아.
친구 대타로 간 패션쇼 헬퍼 알바에서 자신의 천재성을 보여줄 기회를 얻게 돼 세계 최고의 패션스쿨인 K스쿨 특별청강생이 된다.
그러나 그녀는 상위 1%라는 자부심으로 똘똘 뭉친 K스쿨 학생들의 거센 반발에 부딪친다.
꿈을 포기하려는 수아에게 의외의 인물이 손을 내민다."
20224704,K클래식 제너레이션 (K-Classics Generation),다큐멘터리,장편 | 예술영화 | 다큐멘터리 | 71분 40초 | 전체관람가 | 기타,2022-08-31,2020년,티에리 로로,임지영 | 황수미 | 조성진 | 문지영 | 김윤지,https://www.kobis.or.kr/common/mast/movie/2022/08/thumb_x192/thn_7c668d6adb664b45921eb50766b6e132.jpg,"‘우리들의 음악이 새로운 시대를 열 거야’
전세계로 뻗어 나가고 있는 젊은 한국 클래식 음악가들의 노력과 도전에 대한 놀라운 이야기"
