code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20228810,"X같은 이 바닥에서 OO으로 살아남기 (Have xxx With Me, I'll Make You An Artist!)",멜로/로맨스(1),"장편 | 일반영화 | 멜로/로맨스, 코미디 | 81분 6초 | 청소년관람불가 | 일본",해당정보없음,2022년,모리오카 토시유키,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"만화가가 되겠다는 일념 하나로 패기 넘치게 상경한 사회 초년생 카호.
프로 작가들 밑에서 어시스턴트 일부터 시작하기로 하지만 쉬운 일이 하나도 없다.
지나치게 개성적인 작가들과 정신 나간(?) 만화업계에 시달리면서도 조금씩 성장해가는 카호.
그러던 어느 날, 자신처럼 만화가를 지망하는 청년 미나미를 만나게 되는데...

이리 구르고 저리 구르게 만드는 'X' 같은 이 바닥에서,
그녀는 잘 살아남을 수 있을까?"
20203281,XXX필름 연쇄살인 (Cry Havoc),액션(1),"장편 | 일반영화 | 액션, 범죄 | 85분 54초 | 미국",해당정보없음,2019년,르네 페르즈,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"대저택의 소유자이자 FBI의 일순위 수배자 ‘보이어’는
TV 프로그램 촬영을 빌미로 젊은 여배우들을 꾀어내어
살인마 ‘하복’을 이용해 실제 살인하는 장면을 촬영해
스너프 필름으로 제작하고 있다.
특종을 잡기 위해 그를 인터뷰하러 온 여성 리포터와
행방불명된 딸을 찾기 위해 홀로 찾아 온 형사가 등장하면서
스너프 필름 제작은 위협을 받게 되는데…!

FBI 수배 일순위!
광기어린 살인마의 사냥이 시작된다!"
20188682,XXX 홀릭 극장판 : 한 여름 밤의 꿈 (xxxHOLiC the Movie: A Midsummer Night's Dream),애니메이션(5),"장편 | 일반영화 | 애니메이션, 코미디, 드라마, 판타지, 미스터리, 스릴러 | 60분 0초 | 일본",해당정보없음,2005년,미즈시마 츠토무,후쿠야마 준 | 나카이 카즈야,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"어떤 소원이든 그에 상응하는 대가만 지불하면 다 해결해 주는 마녀 이치하라 유코.
마물을 물리쳐 달라는 와타누키의 소원을 들어주는 대신, 반 강제적인 아르바이트를 시킨다.

어느 날, 유코에게 발신자를 알 수 없는 경매 초대장이 날아오고,
와타누키는 경매장으로 꾸며진 대저택에 동행하게 된다.

주인은 나타나지 않고 철저히 비밀에 부쳐진 옥션 물품…
그리고 초대받은 7명의 수집가들은 한 명씩 자취를 감추기 시작하는데...

불가사의한 일들이 시공을 초월해 벌어지는 모험 판타지!"
