code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20080342,JLG/JLG 고다르의 자화상 특별전-JLG/JLG: 고다르의 자화상 (JLG/JLG - Self-Portrait in December),다큐멘터리(1),"장편 | 일반영화 | 다큐멘터리, 드라마 | 62분 0초 | 프랑스",해당정보없음,1994년,장 뤽 고다르,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"‘12월의 자화상’이란 부제가 붙은 고다르의 자화상. 1995년, 영화탄생 백주년과 고몽 창립 백년을 기념하기 위해 만들어진 작품으로 스위스의 레만 호수와 자택의 아틀리에를 배경으로 역사와 영화에 대한 고다르의 견해를 들려주고 있다. 짐 호버먼이 “이 영화의 많은 부분이 죽음, 부재, 침묵으로 채워져 있다”고 쓴 것처럼, 노령의 예술가가 그려내는 자화상은 큰 감동을 준다. 이미지와 소리의 관계에 관한 실험적인 영상이 돋보이는 작품이기도 하다."
20196003,JK닌자걸스 (JK Ninja Girls),코미디(2),"장편 | 일반영화 | 코미디, 액션, 판타지 | 87분 0초 | 일본",해당정보없음,2017년,사토 겐타,,https://www.kobis.or.kr/common/mast/movie/2019/01/thumb_x192/thn_13199b26f3654ddc96afcf1197c32f2d.jpg,"일본 최고의 라이징스타 ‘코부시팩토리’의 첫 주연작!
도쿄타워를 지키기 위해 히든 히어로 ★큐티 뽀짝★ ‘JK닌자걸즈’가 나선다!

“오사카 아저씨 4인방 악당 ‘닌자 오야지스’로부터 도쿄타워를 사수해라!”

특명을 받고 ‘닌자 오야지스’를 찾기 위해 나선 4명의 ‘JK닌자걸즈’
여고생과 히든 히어로, 은밀한 이중 생활을 감행하며 악당들을 찾아 나서지만,
점점 더 난항에 빠지게 되고…

우리의 ‘JK닌자걸즈’는 과연 도쿄타워를 지킬 수 있을까!"
