code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
19930393,신 시네마 천국 (New Cinema Paradiso),드라마(1),"장편 | 일반영화 | 드라마, 멜로/로맨스 | 174분 0초 | 중학생이상관람가 | 이탈리아",1993-11-20,1993년,쥬세페 토르나토레,필립 느와레 | 자끄 페렝,https://www.kobis.or.kr/common/mast/movie/2011/12/thumb_x192/thn_b0d450f2ed4442d49546fac590d18d6e.jpg,"어린 시절 영화를 광적으로 좋와하던 토토는 영사기사 알프레도가 영사실의 화재로 실명하게 되자 대신 영사기사가 된다. 청년으로 성장한 토토는 영화에 대한 사랑 때문에 첫사랑 엘레나에게 버림받게 되자 영사기사 생활에 회의를 느끼던중 극장을 떠나 세상에 나가 중요한 일을 하라는 알프레도의 권유를 받아들여 고향을 떠난다. 몇십년이 지난후 영화감독으로 성공한 토토는 자신을 사랑으로 이끌어준 알프레도의 장례식에 참석하기 위해 고향을 찾는다. 장례식이 끝난 후 토토는 우연히 첫사랑 엘레나를 닮은 처녀를 발견하고 엘레나의 딸임을 직감, 거처를 알아내 엘레나와 재회한다. 두 사람은 서로를 얼마나 사랑하고 갈구했는지를 고백하면서 서로에게 보낸 편지들이 알프레도에 의해 전달되지 못한 사연을 알게 된다. 그러나 엘레나는 모든 것..."
19940137,쏘피 (Sofie),드라마,장편 | 일반영화 | 드라마 | 146분 0초 | 고등학생이상관람가 | 덴마크,1994-03-26,1992년,리브 울만|이브 울만,카렌 리스 민스터 | 기타 노비,https://www.kobis.or.kr/upload/up_img/cleansing/x00/02/06/thumb_x192/thn_mov_19940137_41654.jpg,덴마크의 부유한 유태인 상인의 딸인 쏘피는 유태인에 대한 사회적 편견 때문에 혼기를 놓친 노처녀이다. 유대 전통과 관습을 철저히 지키는 부모와 박물관의 골동품처럼 세월 가기만을 기다리는 독신의 고모들과 사는 쏘피는 유태인 냄새에 찌들었으나 삶과 사랑에 대한 기대를 포기하지 않은 가운데 화가 호비와 사랑에 빠진다. 그러나 이교도와의 사랑을 눈치챈 아버지는 쏘피를 유태인 노총각 요나스와 맺어준다. 쏘피는 사랑없이 지속되는 결혼생활의 절망속에 남편이 정신건강 악화로 죽게 되면서 동시에 아들을 얻는 희열을 맛본다. 삶의 마지막 구원을 아들에게 거는 쏘피는 성장한 아들이 자신의 길을 선택해 떠나자 완전한 자유란 타인이 아닌 바로 자기 자신과 직면 하는데서부터 시작한다는 자각의 눈을 뜨게된다.
19930151,싸베지 나이트 (Les Nuits Fauves),멜로/로맨스,장편 | 일반영화 | 멜로/로맨스 | 110분 0초 | 연소자관람불가 | 프랑스,1993-06-05,1993년,시릴 꼴라르,로만느 보링거 | 시릴 꼴라르,https://www.kobis.or.kr/common/mast/movie/2011/12/thumb_x192/thn_a0f4813fc9bd442799e8bded8a9b2233.jpg,"30세의 촬영기사 장은 영화와 음악, 친구와 고독을 사랑하지만 결코 아무것도 선택하지 않는다. 그는 친구 새미와 동성애 관계로 에이즈 양성반응 환자인 것이다. 우연히 장은 사진 촬영 모델이 되기 위해 찾아온 17세의 소녀 로라를 만나게 되는데 이를 계기로 그의 삶에 변화가 오기 시작한다. 새미와 로라, 두 사람과 동시에 사랑에 빠진 장은 로라는 장의 모순된 사랑에 히스테리에 빠지고, 새미는 신나치 그룹에 끼어들어 폭력을 배운다. 결국 장의 죽음까지도 소유하고 싶어하는 로라와 소유당하고 싶지 않은 장의 모순된 사랑 속에서 로라는 새로운 사랑을 찾아 떠난다. 두 사람 모두와 잤지만, 또한 두 사람 모두로부터 버림받은 장은 초연히 죽음을 맞을 준비를 한다."
19930160,사라피나 (Sarafina),드라마(1),"장편 | 일반영화 | 드라마, 뮤지컬 | 100분 0초 | 고등학생이상관람가 | 미국, 영국, 프랑스, 남아프리카공화국",1993-06-26,1993년,대럴 제임스 루트,우피 골드버그,https://www.kobis.or.kr/common/mast/movie/2011/12/thumb_x192/thn_3fd0bb27e0334f16a79f65c64cc476eb.jpg,"사라피나는 스타를 꿈꾸는 순수하고 천진한 여고생으로, 노래를 부르고 춤을 추는 것을 좋아하며 학교생활도 열심이다. 어느날 학교 건물 한 귀퉁이에서 화재가 발생하자 백인 경찰들은 선생들에게 문제학생들의 리스트를 적어내라고 다그친다. 진정한 교육, 민주적인 인간 형성, 올바를 역사관수립 등을 역설하는 매리 선생님은 모두가 그 문제의 대상들이라고 백인경찰에게 대항한다. 백인 경찰과 군대는 학교에 상주하면서 선생님과 학생들을 감시하고, 이런 상황에서 매리 선생이 불온 사상을 가르쳤다는 이유로 경찰에 잡혀간다. 매리 선생 후임으로 온 선생은 틀에 박힌 이야기와 비인간적인 교육 내용을 학생들에게 강요하자 분노한 학생들은 책을 던지고 밖으로 뛰쳐나간다 이로 인해 출동한 경찰들과 학생들이 대치하면..."
20090108,시비시비 (Right And Wrong),전쟁(1),"장편 | 일반영화 | 전쟁, 드라마 | 100분 0초 | 연소자관람불가 | 한국",1992-11-07,1989년,차성호,박용식 | 김상락 | 정동남,https://www.kobis.or.kr/common/mast/movie/2011/12/thumb_x192/thn_5b6b6a088c164bb4bb223fd51476c8e5.jpg,"밀월도라는 섬에 농토와 어선 대부분을 소유한 최달수는 외세의 힘을 업고 선량한 백성들을 억압,창씨개명을 선동하여 이익을 채우기 급급하다. 암울했던 시대에 일본과 맞서 싸우는 우리 선조들의 주체성과 끝내 악에 승리하는 우리민족의 이야기이다."
20100765,스페이스 침스 - 자톡의 역습 3D (Space Chimps 2: Zartog Strikes Back),애니메이션(1),"장편 | 일반영화 | 애니메이션, 어드벤처 | 75분 0초 | 전체관람가 | 미국",2010-08-19,2010년,존 H. 윌리엄스,로라 베일리 | 잭 샤다 | 정재헌(코멧 ),https://www.kobis.or.kr/upload/up_img/cleansing/65/thumb_x192/thn_mov_20100765_3.jpg,"천재 NASA 침팬치 요원들이 우주정복을 꿈꾸는 어수룩한 악당 ‘자톡’에 맞서 지구를 지키는 3D 애니메이션.

<스페이스 침스-자톡의 역습 3D>는 1편에서 침팬지 요원들에게 꼼짝 못했던 '자톡'이 지구로 오면서 시작된다. 꽁꽁이에 둘러 쌓여 우주 대마왕 체면에 동네 강아지에게 소변 세례를 당하던 '자톡'이 꽁꽁이에서 탈출 하게 되면서 지구가 위험에 빠진다. '자톡'의 지구 정복 야욕에 맞서 다시 뭉친 침팬지 요원들은 과연 지구를 지켜낼 수 있을까?"
19930003,사랑받는 여자 (A Woman Who Is Loved),드라마,장편 | 일반영화 | 드라마 | 98분 0초 | 연소자관람불가 | 한국,1994-01-29,1993년,한상훈,안진수 | 한영수 | 진수아,https://www.kobis.or.kr/common/mast/movie/2011/12/thumb_x192/thn_4c325ece4f3f440dba502184f53fa1f8.jpg,"부모의 이혼후 아버지와 단둘이 사는 혜숙은 휴학하고 뜻이 맞는 친구들과 그룹사운드를 조직한다. 어느날 지갑을 주운 혜숙은 악기구입에 돈을 쓰고 만다. 이를 계기로 지갑주인인 화가 성구를 알게 된다. 혜숙 일행은 클럽무대에 설 기회를 잡지만 공연장이 영업정지를 당하자, 미8군 무대로 진출하기 위해 돈을 모을 궁리로 혜숙아버지의 골동품을 맡기고 돈을 융통하려 하다 발각되자 혜숙은 자취를 감추고 성구에게 의지한다. 성구가 혜숙을 모델로 그림을 그리다 둘은 사랑하는 사이가 되는데,성구의 약혼자 리사의 귀국소식을 알고 혜숙은 그의 곁을 떠난다. 혜숙을 모델로 한 성구의 작품이..."
20100370,솔트 (Salt),스릴러(1),"장편 | 일반영화 | 스릴러, 액션 | 99분 0초 | 15세이상관람가 | 미국",2010-07-29,2010년,필립 노이스,안젤리나 졸리(에블린 솔트),https://www.kobis.or.kr/upload/up_img/cleansing/70/thumb_x192/thn_mov_20100370_3.jpg,러시아 정보원이 그녀를 이중 첩자로 지목하자 에블린 솔트 (안젤리나 졸리) 는 CIA 요원으로서의 명예와 조국을 지키기 위해 포위망을 피해 도주한다. 남편을 보호하고 또한 CIA 동료들보다 한 발 앞서 음모를 파헤치기 위해 솔트는 그 동안 공작원으로서 익힌 모든 기술을 동원하는데…
20100240,선라이즈 선셋 (Sunrise/Sunset: Dalai Lama 14),다큐멘터리,장편 | 예술영화 | 다큐멘터리 | 73분 0초 | 전체관람가 | 러시아,2010-05-13,2008년,비탈리 만스키,달라이 라마,https://www.kobis.or.kr/upload/up_img/cleansing/40/thumb_x192/thn_mov_20100240_3.jpg,"모두가 알고 있는 ‘달라이 라마 14세’, 그러나 아무도 알지 못했던 그의 특별하고 위대한 하루가 시작된다.

새벽 3시 기상, 런닝 머신으로 시작하는 일상, 신성하고 경건한 ‘오체투지’ 기도와 명상, 우리 나라를 비롯해 전세계에서 그를 보기 위해 몰려 온 사람들에게 가르침을 전하는 ‘달라이 라마 14세’의 진솔한 모습을 담은 최초의 영상 기록! 우리는 왜 ‘달라이 라마 14세’를 존경할 수 밖에 없는가! 진솔한 대화와 그의 일상 속에 담겨진 종교를 초월한 위대한 메시지!"
19950150,선인장 (Run),액션,장편 | 일반영화 | 액션 | 95분 0초 | 연소자관람불가 | 홍콩,1995-04-15,1994년,장문간,엽옥경 | 여명,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,여자 친구와 헤어진 임문휘는 기타 하나를 둘러메고 홍콩을 떠나 여기저기 방랑하다가 멕시코까지 오게 된다. 그러나 그는 기타 케이스에 무기를 넣고 다니며 살인을 일삼는 중국인 킬러로 오해를 받고 살인자로 쫓기게 된다. 가는 곳마다 살인자로 몰려 쫓겨다니다가 탈진상태에서 쓰러진 임문휘는 때마침 술집을 경영하고 있던 하응의 도움으로 그녀의 집에 머물게 된다. 한편 암흑가의 두목 카를로스에게 살해된 오빠의 복수를 위해 기회를 엿보던 하응은 오빠의 무덤에서 오빠 친구임을 자칭하는 킬러를 만난다. 킬러의 꾐에 넘어가 악당 두목인 카를로스 앞에까지 가게 된 하응은 임문휘의 도움으로 가까스로 악의 소굴을 벗어나게 된다.
