code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20207913,U-235: 무적의 잠수함 (U-235),전쟁(2),"장편 | 일반영화 | 전쟁, 액션, 범죄 | 102분 0초 | 벨기에, 독일",해당정보없음,2019년,,,https://www.kobis.or.kr/common/mast/movie/2020/04/thumb_x192/thn_45d1b11431a74a8fbe0255d6d109d084.jpg,"제2차 세계 대전 당시 나치를 공포에 떨게 한 전설의 반군들은 가장 위험하고 비밀스런 임무를 지령받는다. 벨기에에서 미국으로 향하는 독일군들의 잠수함 유보트를 탈취하는 것. 그러나 그들도 몰랐던 화물들이 실려있었다.
그것은 나치가 전쟁을 승리로 이끌 수 있는 'U-235'라는 우라늄이 탑재된 핵잠수함이었던 것.
나치는 물론 전세계의 타겟이 된 그들은 과연 위험한 미션을 수행할 수 있을까?"
20201242,U311 (U311),전쟁(1),"장편 | 일반영화 | 전쟁, 드라마 | 94분 0초 | 15세이상관람가 | 우크라이나",해당정보없음,2019년,,,https://www.kobis.or.kr/common/mast/movie/2020/11/thumb_x192/thn_aab30b8b0a204b0089dfccc97e81f5d6.jpg,우크라이나와 갈등이 발생하자 러시아 해군은 크림 반도를 빠져나갈 수 있는 수로를 막아 우크라이나 해군 모두를 고립시킨다. 견디다 못한 해군들 모두가 항복을 선언하던 그때 해군 함정 U311호 '체르카시'의 선원들만이 목숨 건 최후의 반격을 시도한다.
20218825,UFO는 살아있다: 아폴로 11호의 비밀 (Secret Space UFOs Part 1),다큐멘터리(1),"장편 | 일반영화 | 다큐멘터리, 미스터리 | 61분 42초 | 미국",해당정보없음,2021년,다시 위어,스탠튼 T. 프리드만,https://www.kobis.or.kr/common/mast/movie/2021/06/thumb_x192/thn_d464fc45f2f34db0aac1d03649da702c.jpg,"21세기 인류 최대의 미스터리 'UFO'
전 세계를 속인 NASA의 진실을 파헤친다!

달 탐사, UFO, 외계인의 존재 등
몇 년간 NASA를 향해 제기되는 음모론은 끊이지 않았다.

그러나 어느 날 기밀 정보를 공개용 문건에 포함시킨
NASA의 작은 실수로 인해
그들의 문서 조작 사실이 확인되는데...

미 공군 소령의 증언부터 우주비행사들의 녹취록까지,
모든 증거가 이 안에 있다!"
20191785,UFO 스케치 (UFO Sketch),다큐멘터리,"장편 | 예술,독립 영화 | 다큐멘터리 | 83분 2초 | 전체관람가 | 한국",2021-03-04,2020년,김진욱,맹성렬 | 서종한 | 임병선 | 김선규 | 장호동 | 허 준 | 지영해 | 배일환,https://www.kobis.or.kr/common/mast/movie/2021/02/thumb_x192/thn_34020df95ae246379d3555346f040443.jpg,"UFO 보다 흥미로운 UFO 전문가 이야기
한 번도 본 적 없는 UFO를 반평생 연구해온
자타공인 국내 UFO 전문가 맹성렬 교수와
열정 가득 UFO 목격자들의 순수한 호기심 기행
내일은, 만날 수 있을까요?"
20196144,USS 인디애나폴리스 (USS Indianapolis: Men of Courage),액션(1),"장편 | 일반영화 | 액션, 전쟁 | 130분 19초 | 15세이상관람가 | 미국",해당정보없음,2016년,마리오 반 피블스,니콜라스 케이지 | 톰 시즈모어 | 토마스 제인 | 맷 랜터,https://www.kobis.or.kr/common/mast/movie/2019/01/thumb_x192/thn_633955b9a598475e82783eccddd89383.jpg,"‘1,196명의 탑승객 중 단 317명만이 살아남았다’

USS 인디애나폴리스의 함장 ‘찰스 맥케이’는
2차 세계대전을 끝 낼 무기를 운송하는 비밀 임무를 수행하게 된다.
호위함 없이 위험천만한 상황 속에서 결국 일본군의 잠수함에 발각되어 격침되는 함선.

망망대해에 갇힌 수많은 사람들은 작은 구명보트에 의지해 애타게 구조를 기다리지만
그 누구와의 연락도 닿지 않는다. 한편, 수면 아래는 식인 상어들까지 몰려드는데…
과연 그들은 사상 최악의 재난 속에서 살아남을 수 있을까?

생존확률 ZERO, 목숨을 건 미션이 시작된다!!"
