code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20211484,R.I.A: 사이보그 그녀 (R.I.A),범죄(2),"장편 | 일반영화 | 범죄, SF, 스릴러 | 94분 22초 | 영국",해당정보없음,2021년,,루크 고스 | 딘 케인,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"리얼리티 프로그램의 인기 출연 로봇 ‘리아’.

진짜 사람 같은 모습과 행동을 보여주는 ‘리아’는
매일 찾아오는 사람들을 남편으로 맞아 하루를 보낸다.

그녀는 입력된 반복적인 행동으로 아내를 연기하지만,
상대역인 남편의 행동에 따라 매번 조금씩 다른 연기를 보여주는데…

한편, 자신의 진짜 이름을 감추고 프로그램에 참여 신청을 한 남자가
‘리아’를 만나러 오고 그와 동시에 미국 부통령에게 한 통의 메일이 도착한다."
20124049,R2B: 리턴투베이스 (R2B: Return to Base),액션(1),"장편 | 일반영화 | 액션, 드라마 | 113분 0초 | 15세이상관람가 | 한국",2012-08-15,2012년,김동원,,https://www.kobis.or.kr/common/mast/movie/2012/07/thumb_x192/thn_995a14f559a74114bad7a4337dad3a7e.jpg,"대한민국 최고의 전투조종사들로 구성된 특수 비행팀 '블랙이글스'의 최연소 조종사 태훈은 천재적 비행실력 못지 않은 타고난 장난기와 호기심으로 온갖 소동을 몰고 다니는 문제아.

어느 날 고난도 비행을 시도하던 중 순식간에 에어쇼를 난장판으로 만든 그는 결국 블랙이글스에서 퇴출당한다.

그 후 친형처럼 의지하던 대서가 편대장으로 있는 21전투비행단에 오게 된 태훈은 동기생 유진과 후배 석현을 만나 차츰 적응해 나간다.

하지만 비행단내 '탑건'으로 불리우는 원칙주의자 철희와 사사건건 부딪히게 되고, 태훈은 철희와의 비행 대결을 앞두고 정비대대 최고의 에이스 세영에게 도움을 청한다.

그러던 어느 날 여의도 상공에 정체 모를 전투기가 출현했다는 공습 경보가 발령되고, 태훈, 유진, 대서, 석현은 출격을 준비하는데..."
