code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
19828097,Z 특공대 (Attack Force Z),액션(2),"장편 | 일반영화 | 액션, 드라마, 전쟁 | 93분 0초 | 호주",해당정보없음,1982년,,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,불굴의 정신과 명예를 위해 극비리에 차출된 비밀결사 어택포스 Z 특공대 23인이 투입된다. 그러나 비참함이 극도로 말려들고 전쟁의 의미와 살은 의마가 교차하는 284시간이라는 대전투가 벌어진다. 이들은 순수한 아마츄어로써 극비리에 모병된 특수부대로써 모집 상상하기 어려운 실전의 공포와 인간살상의 암흑같은 전쟁에 점점 빨려들듯이 난폭해지거나 미쳐져가고. 극비 전투에 참전된 23명의 전원이 살해되거나 처형되어가는 극한 상황에 막이튼 인간의 본능과 전쟁이라는 정의와 허무가 상반되게 펼쳐지는데
20190105,Z 파이터스 (Zombie Fighters),액션(3),"장편 | 일반영화 | 액션, 스릴러, 공포(호러), 어드벤처 | 100분 0초 | 태국",해당정보없음,2017년,포 아르논,,https://www.kobis.or.kr/common/mast/movie/2019/11/thumb_x192/thn_7eacbcffaa51475992b6cf2103d79822.jpg,"폐쇄된 병원, 바이러스 그리고 괴생명체...
생존확률 제로의 위험한 사투가 시작된다!

사라진 부모님의 행방을 뒤쫓던 ‘오디’는 친구들과 함께 마지막으로 엄마가 입원했던 폐쇄된 병원을 친구들과 찾아간다.
그 곳에서 그들은 정체불명의 괴생명체들과 마주하게 되고 이들을 피해 도망치다가 결국 병원에 갇혀 버리게 된다.
오디는 형 람보에게 휴대전화로 도움을 요청하고 람보는 자신의 친구들과 함께 오디 일행을 구출하기 위해 폐쇄된 병원으로 향하는데..."
