code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20232116,EX MACHINA (EX MACHINA),기타,장편 | 일반영화 | 기타 | 36분 0초 | 한국,해당정보없음,2023년,박종우,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"어느 날, 알 수 없는 존재가 나타나 세상 사람들이 모두 죽게 될 것을 공표한다. 심판의 날에서 살아남기 위해선, 직계가족의 죽음을 직접 목도한 경험이 있는 이들이, 주변 이들을 위해 스스로의 수명을 나누어 주어야 한다."
20227686,EO (EO),드라마,"장편 | 일반영화 | 드라마 | 88분 0초 | 폴란드, 영국, 이탈리아",해당정보없음,2022년,저지 스콜리모우스키,이자벨 위페르,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,회색 당나귀 'EO'의 시선으로 보는 세상.
20226564,EBS친구들 씽씽 댄스파티,가족,장편 | 일반영화 | 가족 | 40분 22초 | 전체관람가 | 한국,2022-09-20,2022년,,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"EBS친구들 씽씽의 오리지널 출연진(번개맨, 뿡뿡이, 뚜앙, 뚝딱이, 야호)들이 신나게 노래하고 춤추면서 멋있는 노래카드를 만드는 내용의 영화"
20204665,EBS 댄스파티!,가족,장편 | 일반영화 | 가족 | 40분 0초 | 전체관람가 | 한국,해당정보없음,2019년,,서홍석(번개맨),https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"춤추는 극장! 노래하는 콘서트!

번개맨, 번개걸, 뿡뿡이, 뿡순이, 뚜앙 등 EBS 캐릭터들이 최초로 한 자리에 총 출동!
극장형 어린이 OST 싱어롱 콘서트!
레인보우 댄스파티에 어린이 여러분을 초대합니다!"
