code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20183763,레드 후드 (Little Red Riding Hood),판타지(1),"장편 | 일반영화 | 판타지, 공포(호러) | 81분 7초 | 15세이상관람가 | 미국",2018-11-11,2016년,르네 페르즈,로버트 앰슬러,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"편찮은 할머니를 위해 약을 구해 돌아가던 빨간 모자 소녀는 늑대 모습을 한 기사에게 쫓기다가 성 안으로 피신한다. 하지만 소녀는 출구를 찾지 못하고 괴물들이 우글거리는 성에 갇히고 만다. 한편, 미녀의 유혹에 이끌려 성으로 들어간 전사마저 성에 갇히고, 두 사람은 힘을 합쳐 성의 주인인 괴물을 죽이고 탈출을 감행하는데..."
20198323,레드슈즈 (Red Shoes),애니메이션(4),"장편 | 일반영화 | 애니메이션, 코미디, 판타지, 어드벤처, 멜로/로맨스 | 92분 15초 | 전체관람가 | 한국",2019-07-25,2019년,홍성호,,https://www.kobis.or.kr/common/mast/movie/2019/07/thumb_x192/thn_d501a6b88be8463a80c10f2780b6b353.jpg,"사건 사고가 끊이지 않는 동화의 섬. 사라진 아빠를 찾던 화이트 왕국의 공주는
우연히 마법구두를 신고 이전과 완벽하게 다른 ‘레드슈즈’로 거듭난다.
한편, 초록색 난쟁이가 된 일곱 왕자들은 우연히 자신들의 집에 머물게 된 '레드슈즈’가
저주를 풀 유일한 희망이라 생각해 그녀를 돕기 시작하고, 영원한 아름다움을 꿈꾸는 왕비 ‘레지나’는
마법구두를 신고 성을 빠져나간 ‘레드슈즈’를 쫓기 시작하는데…

위기에 빠진 동화의 섬,
레드슈즈, 그리고 일곱 왕자들의 운명은?"
20171122,레디 플레이어 원 (Ready Player One),액션(2),"장편 | 일반영화 | 액션, SF, 어드벤처 | 139분 49초 | 12세이상관람가 | 미국",2018년,개봉,스티븐 스필버그,,https://www.kobis.or.kr/common/mast/movie/2023/04/thumb_x192/thn_0a320ddaf5e94675b3fcd5735df2c4db.jpg,"2045년, 암울한 현실과 달리 가상현실 오아시스(OASIS)에서는
누구든 원하는 캐릭터로 어디든지 갈 수 있고, 뭐든지 할 수 있고 상상하는 모든 게 가능하다.
웨이드 와츠(타이 쉐리던) 역시 유일한 낙은 대부분의 사람들이 하루를 보내는 오아시스에 접속하는 것이다.

어느 날 오아시스의 창시자인 괴짜 천재 제임스 할리데이(마크 라이런스)는 자신이 가상현실 속에 숨겨둔
3개의 미션에서 우승하는 사람에게 오아시스의 소유권과 막대한 유산을 상속한다는 유언을 남기고,
그가 사랑했던 80년대 대중문화 속에 힌트가 있음을 알린다.
제임스 할리데이를 선망했던 소년 ‘웨이드 와츠’가 첫 번째 수수께끼를 푸는 데 성공하자
이를 저지하기 위해 현실에서 살인도 마다하지 않는 ‘IOI’라는 거대 기업이 뛰어든다.

모두의 꿈과 희망이 되는 오아시스를 지키기 위해서는 반드시 우승해야 한다!
그리고 우승을 위해서는 가상현실이 아닌 현실세계의 우정과 사랑의 힘이 필요하기만 한데…"
20185383,"레미: 집 없는 아이 (Remi, Nobody's Boy)",가족(2),"장편 | 예술영화 | 가족, 어드벤처, 드라마 | 108분 31초 | 전체관람가 | 프랑스",2020-05-28,2018년,앙트완 블로시에르,다니엘 오떼유(비탈리스) | 루디빈 사니에(발브렝 부인),https://www.kobis.or.kr/common/mast/movie/2020/05/thumb_x192/thn_6bc5ce7cff69415bada34bfd73442703.jpg,"인생 멘토와 함께 꿈과 가족을 찾아 떠난
소년의 아주 특별한 여행!

자신이 버려진 아이란 걸 알게 된 소년 레미는
어느 날 거리의 음악가 비탈리스를 만나게 된다.
소년이 가진 아름다운 목소리와 노래의 재능을 알아본 비탈리스는
레미에게 따뜻한 스승이자 인생 멘토가 되어주고,
두 사람은 동물 친구들과 함께 프랑스 전역을 여행하며 공연을 이어간다.

거듭되는 시련들 속에서도 희망을 잃지 않고 꿈을 노래하던 레미는
어느 날 자신의 출생에 숨겨진 비밀을 풀어줄 단서를 알게 되는데...
과연, 레미는 자신의 진짜 가족을 찾을 수 있을까?

올해의 멘티•멘토가 전하는 무공해 감동 대작이 찾아온다!"
20218985,레미니센스 (Reminiscence),SF(2),"장편 | 일반영화 | SF, 미스터리, 멜로/로맨스 | 115분 48초 | 12세이상관람가 | 미국",2021-08-25,2021년,리사 조이,,https://www.kobis.or.kr/common/mast/movie/2021/08/thumb_x192/thn_50f39728cd4a4cb39ba6c5974d2a067d.jpg,"모든 단서는 기억 속에 있다!
해수면의 상승으로 도시의 절반이 바다에 잠긴 가까운 미래.
사람들의 머릿속을 엿보는 탐정 닉은 고객들이 잃어버린 기억에 다가가게 도와주며 위험하지만 매혹적인 세계인 과거 속을 항해한다.
단조롭던 닉의 인생은 잃어버린 귀걸이를 찾으려는 새로운 고객 메이의 등장으로 영원히 바뀌게 된다.
닉은 메이와 운명처럼 사랑에 빠지지만, 어느 날 메이는 흔적도 없이 사라져 버린다.
메이의 실종에 대한 진실을 찾고자 분투하던 닉은 숨겨진 잔혹한 음모를 밝혀내고, 결국 이 질문에 대해 대답을 해야만 하는데….
“사랑하는 이를 곁에 두기 위해, 당신은 무엇까지 할 수 있는가?”"
19990143,레미제라블 (Les Miserables),드라마(1),"장편 | 일반영화 | 드라마, 범죄 | 133분 0초 | 15세 미만인 자는 관람할 수 없는 등급 | 미국",1999-03-13,1997년,빌 어거스트,리암 니슨 | 제프리 러쉬 | 우마 서먼 | 클레어 데인즈,https://www.kobis.or.kr/common/mast/movie/2011/12/thumb_x192/thn_519f3961e0f8453da527f53aa3327b4a.jpg,"38년간 그들을 구속한 마음의 감옥 이제, 진정한 자유가 시작된다. 언제나 빗나가기만 했던 기억하고 싶지 않은 과거를 지닌 남자 -쟝발장 절도죄로 19년 동안 형을 선고 받았던 전과자로 지금은 과거를 숨긴 채 홀로 외롭게 살아가는 비구시의 시장. 어려운 이들에게 따뜻한 온정을 베풀어 시민들의 사랑과 존경을 받는다. 그는 딸의 양육비를 벌기 위해 거리에서 몸을 파는 여인 팡틴을 만나 병든 그녀를 돌보면서 연민을 느끼며, 외로움을 치유해 가지만 쟈베르 경감이 부임하면서 그의 평화로운 삶은 흔들리기 시작한다. 세상에는 범법과 준법만이 존재한다고 믿는 남자 - 쟈베르 법과 제도를 맹신하는 철두철미한 원칙주의자. 비구시의 경감으로 부임한 후, 짐마차를 들어올려 마차에 깔린 노인을 구해주는 시장을 보고 과거 자신이 감방 간수로 있던시절 가석방되었다가 달아난 범법자 쟝발장을 떠올린다. 그리고 쟝발장을 체포하기 위한 수사에 착수한다. 이른 새벽의 세느강을 깨운 아름다운 용서 - 쟝발장 VS 쟈베르 쟝발장은 자신의 과거가 밝혀지고 팡틴이 죽자, 그녀의 어린 딸 코제트와 비구시를 떠날 계획을 세운다. 경찰에 기는 몸이 된 쟝발장은 코제트와 경계가 삼엄한 파리의 성벽을 뛰어넘어 수녀원에서 은둔생활을 시작한다. 10년의 세월이 흐르고, 아름다운 숙녀로 성장한 코제트는 수녀의 길을 거부하고 바깥세상을 동경한다. 딸의 끈질긴 설득에 쟝발장은 수녀원에서 나와 파리에 정착한 그들은 빈민들에게 음식을 제공하는 자선사업을 하며 살아간다. 그러던 중 코제트는 마리우스라는 학생 혁명가를 알게되고 그와 사랑에 빠진다. 한편, 파리 경시청에 근무하며 학생 혁명단체를 수사하던 쟈베르는 마리우스의 연인이 코제트임을 알게되고 과거의 기억을 되살린다. 쟈베르는 또다시 쟝발장을 집요하게 추적하기 시작하는데..."
20204501,레미제라블: 뮤지컬 콘서트 (Les Misérables: The Staged Concert),뮤지컬,장편 | 일반영화 | 뮤지컬 | 166분 9초 | 12세이상관람가 | 미국,2020-05-13,2019년,제임스 파우웰,마이클 볼 | 알피 보,https://www.kobis.or.kr/common/mast/movie/2020/02/thumb_x192/thn_9a42de81abd6488ea3b0be2aa040521d.jpg,"빵 한 조각을 훔친 죄로 19년 간의 감옥살이를 마친 후에도 전과자의 낙인이 찍힌 채 살아가는 장발장.
장발장을 끈질기게 추격하며 그의 새로운 삶을 뒤흔드는 자베르 경감.
주변 사람들의 모함으로 지독한 가난 속에서 아이를 위해 생존해가는 비운의 여인 판틴.
장발장에게 희망이 되어 준 판틴의 딸 코제트.

그리고 파리의 자유와 사랑을 위해 싸우는 마리우스, 에포닌, 앙졸라.

사랑과 용서, 구원과 희망을 꿈꾸는 그들의 노래가
스크린에 울려 퍼진다!"
20218007,레베카: 감출 수 없는 욕망 (Finding Rebecca),멜로/로맨스,장편 | 일반영화 | 멜로/로맨스 | 77분 19초 | 청소년관람불가 | 미국,2021-05-13,2021년,,브래드 암스트롱,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"사고, 변화의 기회, 부자들의 라이프 스타일 속에서 장식품이 되어버린, 불행한 삶을 사는 아름다운 레베카.
슬픔에 잠긴 그녀는 절벽 끝으로 몰리게 되고, 뇌진탕을 겪으며 필사적으로 벗어나고 싶어했던 삶을 잊어버리게 된다.
섹시한 빨간 머리의 간호사 리사가 레베카의 숨겨진 욕망을 꺼내면서 그녀는 기억을 되찾아야만 하는지 의문을 품기 시작한다.
레베카는 새로운 삶을 찾을 기회를 얻게 될 것인가?"
20223804,레벤느망 (L'evenement),드라마,장편 | 예술영화 | 드라마 | 99분 39초 | 15세이상관람가 | 프랑스,2022-03-10,2021년,오드리 디완,아나마리아 바토로메이(안),https://www.kobis.or.kr/common/mast/movie/2022/02/thumb_x192/thn_00632bff177f4c31b84baa2f48a9d0ec.jpg,"스물셋, 임신 확인서를 찢었다

작가를 꿈꾸는 대학생 ‘안’은 예기치 못한 임신 사실을 알게 된다.
낳으면 미혼모가 되고, 낳지 않으면 감옥에 가야 하는 현실.
의지와 상관없이 흘러가는 시간 속에서
‘안’은 어떤 대가를 치러서라도 끝까지 가기로 결심하는데…"
20208016,레벨 16 (LEVEL 16),스릴러(1),"장편 | 예술영화 | 스릴러, 공포(호러) | 102분 1초 | 15세이상관람가 | 캐나다",2020-12-10,2018년,,사라 캐닝,https://www.kobis.or.kr/common/mast/movie/2020/11/thumb_x192/thn_4c37d1ad926d4b06b0035d28efcbe34c.jpg,"10대의 소녀들로 이루어진 기숙사 학교 ‘베스탈리스’
좋은 집안으로 입양을 가기 위해 기숙사의 소녀들은 끊임없이
복종, 충성심, 인내, 청결을 강요하는 수업을 받게 된다.
하지만 기숙사 소녀 중 ‘비비안’은 이 곳에 입양이 목적이 아닌
또 다른 음모가 있음을 알게 되는데..."
